,f,m,cbse,icse,na,state,cbse,icse,na,state,B.Tech/B.E.,M.Sc. (Tech.),M.Tech./M.E.,MCA,computer,mechanical,biotechnology,science,applied,instrumentation,electronics,electrical,application,production,information,telecommunications,technology,civil,industrial,control,engineering,other,Andhra Pradesh,Assam,Bihar,Chhattisgarh,Delhi,Goa,Gujarat,Haryana,Himachal Pradesh,Jammu and Kashmir,Jharkhand,Karnataka,Kerala,Madhya Pradesh,Maharashtra,Meghalaya,Orissa,Punjab,Rajasthan,Sikkim,Tamil Nadu,Telangana,Union Territory,Uttar Pradesh,Uttarakhand,West Bengal,myDOB,12age,gradage,GraduationYear,12graduation,10percentage,12percentage,CollegeTier,collegeGPA,CollegeCityTier,English,Logical,Quant,Domain,ComputerProgramming,ElectronicsAndSemicon,ComputerScience,MechanicalEngg,ElectricalEngg,TelecomEngg,CivilEngg,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience,Salary
327,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1988,18,26,2014,2006,77,62,2,60.89,0,605,520,530,0.670743151,455,0,0,0,0,0,0,-0.2628,0.6178,0.2729,0.1798,-0.6035,240000
328,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1991,18,23,2014,2009,84.83,78.43,1,70.66,0,570,540,655,0.952245573,585,0,0,0,0,0,0,0.7027,1.0449,1.547,-1.6289,-0.6692,785000
329,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1988,17,25,2013,2005,88,72.6,2,58.86,0,695,475,605,0.879915203,0,0,0,0,0,0,0,0.4155,0.5454,1.3933,-0.995,0.6721,200000
330,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1991,17,21,2012,2008,84,82,2,77.5,0,475,465,585,0.0587928,0,200,0,0,0,473,0,-1.1901,0.3448,-1.3599,0.17983,-0.169,200000
331,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1990,18,22,2012,2008,82.5,72.4,2,64.8,0,665,655,635,0.858826695,0,0,0,0,0,0,440,0.8192,0.6568,-0.344,-0.40777,0.5419,700000
332,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,18,23,2013,2008,91.8,82.7,1,75.39,1,580,640,720,0.971663491,0,0,0,553,0,0,0,-0.159,0.8784,0.3174,0.2727,0.4805,180000
333,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1990,19,23,2013,2009,55,68,2,74.9,1,440,560,545,0.793580615,495,0,0,0,0,0,0,0.5591,0.3789,1.3933,-1.2486,-1.0524,180000
334,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1989,17,21,2010,2006,93.4,75,2,63.7,1,655,615,615,0.884122512,535,0,0,0,0,0,0,-1.3447,-0.7473,-1.3599,0.5323,1.1343,300000
335,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1991,18,22,2013,2009,68.5,73.2,2,69,0,350,455,450,0.193768442,0,0,0,0,324,0,0,-3.606,-5.6151,-4.6009,-2.0092,-6.9925,120000
336,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991,19,23,2014,2010,73.4,74.45,2,80,0,455,385,460,0.735795709,475,0,0,0,0,0,0,0.7027,0.7119,-0.1437,-0.4879,0.6721,190000
337,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1991,18,22,2013,2009,86,76,2,73,1,580,425,605,0.884122512,535,0,0,0,0,0,0,1.2772,0.5454,0.7785,-0.6147,-0.4776,420000
338,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1988,19,24,2012,2007,72.2,54.4,2,72.59,0,495,465,395,0.3423149,365,0,0,0,0,0,0,0.1788,-0.9033,-0.344,-0.01,-0.4455,150000
339,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991,18,22,2013,2009,71.8,64.8,2,62.11,1,440,400,425,0.24545566,335,0,0,0,0,0,0,0.99,0.5454,0.4711,-0.6147,-1.6273,105000
340,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1993,16,20,2013,2009,77,76.2,2,70.7,0,545,530,605,0.622642916,485,0,407,0,0,0,0,-0.8772,-0.4536,-0.2974,0.0192,-1.6273,240000
341,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,17,21,2013,2009,70,68.8,2,70.1,0,360,640,560,0.911395278,445,0,500,0,0,0,0,0.2718,0.0459,0.9322,-0.3612,0.6721,120000
342,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1990,17,21,2011,2007,84.2,78.8,2,78,0,544,525,605,0.538386893,0,333,0,0,0,393,0,-0.2628,-0.1232,0.2366,-1.2303,-0.7615,440000
343,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1992,16,21,2013,2008,66.33,61,2,72,0,535,510,680,0.486747008,435,0,376,0,0,0,0,0.2718,0.5454,-1.527,0.2727,0.6721,300000
344,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1991,19,23,2014,2010,86,79,2,83.01,0,405,410,690,0.356536488,585,0,346,0,0,0,0,0.2718,1.5444,0.7785,-0.995,1.6302,315000
345,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1988,17,22,2010,2005,57,50,2,61,0,295,215,385,0.0587928,0,200,0,0,0,0,0,0.2009,0.5008,-1.0697,-0.5253,0.6603,110000
346,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1989,17,21,2010,2006,71.67,66.6,2,75.34,0,325,565,635,0.983749967,635,0,0,0,0,0,0,0.6646,0.3448,0.3817,-0.7603,-0.1295,510000
347,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,17,21,2013,2009,70.2,67.4,2,66,0,420,455,440,0.165633092,305,0,0,0,0,0,0,0.5591,0.7119,0.3174,0.3995,1.0554,120000
348,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1991,18,22,2013,2009,77.2,65.2,2,66.7,0,555,630,620,0.765673581,485,0,0,0,0,0,0,-1.4517,-0.4536,0.4711,-1.6289,0.4805,300000
349,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1992,17,21,2013,2009,90.27,95.41,2,85,0,380,580,445,0.694479328,405,366,0,0,0,340,0,-0.4463,-0.1206,0.6248,1.2869,1.0554,180000
350,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1988,16,22,2010,2004,67.67,73.8,1,87.7,0,455,615,725,0.910770164,455,433,0,0,0,0,0,-1.9629,-1.0593,-0.7794,-0.1727,-0.1295,340000
351,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1992,18,22,2014,2010,86,71,2,70.82,0,545,625,545,0.987207086,645,0,0,0,0,0,0,-1.1644,0.7119,0.4711,-0.4879,-0.8608,330000
352,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1993,17,21,2014,2010,53.4,66,2,60.62,0,300,520,330,0.744758354,335,0,438,0,0,0,0,-0.3027,0.2124,1.0859,1.1601,-0.4776,240000
353,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1991,17,22,2013,2008,76.16,74,2,78.9,0,560,530,235,0.622642916,465,0,407,0,0,0,0,0.4155,1.2114,0.7785,1.6672,0.2889,195000
354,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1991,17,21,2012,2008,80,84,2,61,0,560,460,465,0,395,0,315,0,0,0,0,0.5591,1.0449,0.9322,-1.7556,0.4805,200000
355,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1991,18,22,2013,2009,65.71,68.2,2,67.08,0,510,415,665,0.124502074,0,233,0,0,0,0,0,-0.0154,-0.2871,-0.1437,1.1601,-0.2859,180000
356,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1991,17,21,2012,2008,79.5,71.08,2,65.68,0,395,535,515,0.356536488,535,0,346,0,0,0,0,-0.0154,0.5454,0.9322,1.2869,0.2889,210000
357,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1989,19,23,2012,2008,82,86,2,81,0,405,375,585,0.704090412,465,0,0,0,0,0,0,1.592,1.5928,1.2525,-1.1128,-0.6035,120000
358,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1990,18,22,2012,2008,77.2,67.4,2,71.7,0,425,445,415,0.538386893,425,333,0,0,0,0,0,-1.4992,0.6568,-0.1988,0.6498,-0.1295,390000
359,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1992,18,22,2014,2010,81.2,69.6,2,74,1,595,580,440,0.053160305,0,196,0,0,0,484,0,1.2772,0.7119,0.6248,0.1459,-1.0524,200000
360,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1987,20,23,2010,2007,80,94.5,2,80,1,385,435,385,0.376059587,375,300,0,0,0,0,0,-0.1082,-0.7473,-0.4891,-0.4078,-0.6035,350000
361,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1988,18,23,2011,2006,82.4,81.4,2,70,0,285,585,635,0.600057182,435,0,0,0,0,0,0,-1.3447,-0.7473,0.0914,1.0024,-0.2875,400000
362,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1988,18,25,2013,2006,66.4,67.75,2,76,1,535,480,260,0.622642916,585,0,407,0,0,0,0,1.2772,1.3779,0.4711,-1.8824,0.2889,145000
363,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,17,21,2014,2010,87.2,71,2,85.5,1,545,425,500,0.783303537,545,388,284,0,0,0,0,-0.5899,0.0459,0.1637,0.7798,-0.0943,500000
364,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1993,17,21,2014,2010,78,87.1,2,65,1,430,570,615,0.744758354,525,0,438,0,0,0,0,-1.308,-1.1196,0.4711,0.0192,0.6721,140000
365,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1991,18,22,2013,2009,77,85,2,68,1,545,370,415,0,345,0,223,0,0,0,0,-0.7335,-0.2871,1.0859,-0.995,1.4386,155000
366,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989,19,23,2012,2008,80.4,81.8,2,71.6,1,645,635,665,0.864685413,525,0,0,0,0,0,0,0.2782,-0.4353,-0.7794,-0.4371,-0.9194,380000
367,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,18,22,2012,2008,87,75,2,65,0,435,565,575,0.765673581,485,0,0,0,0,0,0,-0.7264,-0.4353,-1.2511,1.58993,-0.9194,420000
368,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1991,18,22,2013,2009,88.4,80.4,2,76.61,0,500,510,680,0.985461394,0,500,0,0,0,0,0,0.7027,0.2124,-2.2954,-2.0092,-0.4776,355000
369,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1990,18,22,2012,2008,77,70,2,78.39,0,464,565,674,0.979521744,625,0,0,0,0,0,0,-1.6538,-0.6693,-0.2714,0.0623,-1.7093,535000
370,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1990,17,21,2011,2007,90.6,82.8,2,81.1,1,705,605,595,0.635978756,445,0,0,0,0,0,0,-0.881,0.3448,0.0914,0.0623,-0.2875,690000
371,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1992,17,21,2013,2009,89.2,78.8,2,70.3,0,485,355,495,0.884122512,535,0,0,0,0,0,0,-0.5719,0.0328,-0.1626,0.4148,-0.9194,300000
372,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1992,16,22,2014,2008,75.2,75.2,2,61,0,395,300,310,0.486747008,325,0,376,0,0,0,0,-0.8772,-1.7856,-0.7585,0.7798,-1.6273,200000
373,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1989,18,22,2011,2007,81.6,72.2,2,65,0,665,525,595,0.755375121,345,0,0,446,0,0,0,-3.3539,0.5008,-0.1988,0.8848,-0.9194,370000
374,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1990,18,21,2011,2008,80.8,80.2,2,59.28,0,465,605,425,0.864685413,525,0,0,0,0,0,0,0.0464,0.6568,0.5269,-0.6134,-0.9194,380000
375,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1988,17,22,2010,2005,86.5,81,2,79,1,554,495,575,0.376059587,0,300,0,0,0,0,0,0.3555,0.1888,0.0914,0.5323,0.8183,405000
376,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1987,19,24,2011,2006,77.16,71,2,72.22,0,685,545,525,0.974396113,615,0,0,0,0,0,0,-1.3447,0.8128,0.3817,-1.4653,0.8183,460000
377,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1991,18,22,2013,2009,78,80.9,2,65,1,465,485,330,0.868736585,215,0,0,0,0,420,0,0.4155,0.0459,-0.6048,-0.6147,0.4805,180000
378,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1993,16,20,2013,2009,72.33,67,2,70.84,0,535,470,620,0.953899775,495,0,530,0,0,0,0,-0.8772,-1.8855,-0.0319,2.4278,-0.8782,700000
379,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1992,17,25,2017,2009,64,57,2,60.34,0,430,460,485,0.377551419,375,0,0,0,0,0,0,1.1336,-0.2871,-0.2974,-0.7415,0.8637,120000
380,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,18,22,2014,2010,85.8,70.1,2,64,0,595,495,440,0.622642916,315,0,407,0,0,0,0,-0.5899,1.0449,-0.6048,-0.4879,0.0973,220000
381,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1992,18,22,2014,2010,88.2,83.58,2,74.48,0,395,395,330,0.45901584,0,0,0,376,0,0,0,0.5591,-1.9521,-0.1437,0.7798,-1.244,100000
382,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1987,18,22,2009,2005,79.89,62.83,2,55.7,1,465,274,385,0.165633092,305,0,0,0,0,0,0,-3.3539,-2.4633,-1.3599,0.1798,-3.4471,260000
383,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1988,16,22,2010,2004,75.4,68.2,2,80,0,555,535,655,0.916869961,555,0,0,0,0,0,0,1.2828,1.1248,-0.6343,-1.3478,1.1343,1110000
384,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,18,23,2013,2008,82,69.4,2,71.8,0,645,595,655,0.953899775,635,0,530,0,0,0,0,0.1282,0.5454,-1.3733,-1.2486,0.6721,320000
385,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,18,22,2014,2010,91.6,86.5,2,80.2,1,465,510,570,0.783303537,445,388,0,0,0,484,0,-0.159,1.2114,0.4711,-1.6289,0.0973,300000
386,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1991,18,22,2013,2009,76,77.2,2,68.53,0,475,470,560,0.450876584,395,0,0,0,0,0,0,0.99,0.3789,0.1637,-0.7415,-0.2859,310000
387,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,18,22,2012,2008,70,61,2,70,0,405,410,325,0.022313286,195,0,0,313,0,0,0,1.5644,0.7119,0.7785,0.3995,0.2889,250000
388,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1993,16,21,2014,2009,72.83,79.4,1,78.34,0,350,630,760,0.144789889,455,0,284,0,0,0,0,-0.0154,-0.2871,0.4711,-2.0092,-0.6692,340000
389,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1990,19,23,2013,2009,81,66,2,80,0,545,545,595,0.356536488,345,0,346,0,0,0,0,-0.7335,0.0459,-0.1437,-0.1076,0.4805,275000
390,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1992,18,22,2014,2010,88.33,68,2,78,0,580,570,560,0.356536488,445,0,346,0,0,0,0,1.2772,0.7119,-0.2974,-0.7415,0.4805,320000
391,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989,18,22,2011,2007,78.88,67.67,2,67.75,0,465,525,405,0.525922584,415,0,0,0,0,0,0,1.4208,0.8784,0.4711,-0.4879,-0.8608,425000
392,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1991,18,22,2013,2009,74,81,2,67.1,1,510,555,530,0,0,0,0,0,0,0,0,0.2718,0.2124,0.01,0.2727,-0.0943,120000
393,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,17,21,2014,2010,95.2,74.8,2,76.2,1,640,605,665,0.953899775,0,0,530,0,0,0,0,-0.5899,-0.1206,-0.2974,-0.2344,-0.4776,370000
